id,name,code,type,parent_id/id,country_id/id,state_id/id
ward_13882,"Yên Khang","13882",3_province_village,district_360,base.vn,
ward_13885,"Yên Nhân","13885",3_province_village,district_360,base.vn,
ward_13888,"Yên Trị","13888",3_province_village,district_360,base.vn,
ward_13891,"Liễu Đề","13891",3_province_burgh,district_361,base.vn,
ward_13894,"Rạng Đông","13894",3_province_burgh,district_361,base.vn,
ward_13897,"Nghĩa Đồng","13897",3_province_village,district_361,base.vn,
ward_13900,"Nghĩa Thịnh","13900",3_province_village,district_361,base.vn,
ward_13903,"Nghĩa Minh","13903",3_province_village,district_361,base.vn,
ward_13906,"Nghĩa Thái","13906",3_province_village,district_361,base.vn,
ward_13909,"Hoàng Nam","13909",3_province_village,district_361,base.vn,
ward_13912,"Nghĩa Châu","13912",3_province_village,district_361,base.vn,
ward_13915,"Nghĩa Trung","13915",3_province_village,district_361,base.vn,
ward_13918,"Nghĩa Sơn","13918",3_province_village,district_361,base.vn,
ward_13921,"Nghĩa Lạc","13921",3_province_village,district_361,base.vn,
ward_13924,"Nghĩa Hồng","13924",3_province_village,district_361,base.vn,
ward_13927,"Nghĩa Phong","13927",3_province_village,district_361,base.vn,
ward_13930,"Nghĩa Phú","13930",3_province_village,district_361,base.vn,
ward_13933,"Nghĩa Bình","13933",3_province_village,district_361,base.vn,
ward_13936,"Quỹ Nhất","13936",3_province_burgh,district_361,base.vn,
ward_13939,"Nghĩa Tân","13939",3_province_village,district_361,base.vn,
ward_13942,"Nghĩa Hùng","13942",3_province_village,district_361,base.vn,
ward_13945,"Nghĩa Lâm","13945",3_province_village,district_361,base.vn,
ward_13948,"Nghĩa Thành","13948",3_province_village,district_361,base.vn,
ward_13951,"Nghĩa Thắng","13951",3_province_village,district_361,base.vn,
ward_13954,"Nghĩa Lợi","13954",3_province_village,district_361,base.vn,
ward_13957,"Nghĩa Hải","13957",3_province_village,district_361,base.vn,
ward_13960,"Nghĩa Phúc","13960",3_province_village,district_361,base.vn,
ward_13963,"Nam Điền","13963",3_province_village,district_361,base.vn,
ward_13966,"Nam Giang","13966",3_province_burgh,district_362,base.vn,
ward_13969,"Nam Mỹ","13969",3_province_village,district_362,base.vn,
ward_13972,"Điền Xá","13972",3_province_village,district_362,base.vn,
ward_13975,"Nghĩa An","13975",3_province_village,district_362,base.vn,
ward_13978,"Nam Thắng","13978",3_province_village,district_362,base.vn,
ward_13981,"Nam Toàn","13981",3_province_village,district_362,base.vn,
ward_13984,"Hồng Quang","13984",3_province_village,district_362,base.vn,
ward_13987,"Tân Thịnh","13987",3_province_village,district_362,base.vn,
ward_13990,"Nam Cường","13990",3_province_village,district_362,base.vn,
ward_13993,"Nam Hồng","13993",3_province_village,district_362,base.vn,
ward_13996,"Nam Hùng","13996",3_province_village,district_362,base.vn,
ward_13999,"Nam Hoa","13999",3_province_village,district_362,base.vn,
ward_14002,"Nam Dương","14002",3_province_village,district_362,base.vn,
ward_14005,"Nam Thanh","14005",3_province_village,district_362,base.vn,
ward_14008,"Nam Lợi","14008",3_province_village,district_362,base.vn,
ward_14011,"Bình Minh","14011",3_province_village,district_362,base.vn,
ward_14014,"Đồng Sơn","14014",3_province_village,district_362,base.vn,
ward_14017,"Nam Tiến","14017",3_province_village,district_362,base.vn,
ward_14020,"Nam Hải","14020",3_province_village,district_362,base.vn,
ward_14023,"Nam Thái","14023",3_province_village,district_362,base.vn,
ward_14026,"Cổ Lễ","14026",3_province_burgh,district_363,base.vn,
ward_14029,"Phương Định","14029",3_province_village,district_363,base.vn,
ward_14032,"Trực Chính","14032",3_province_village,district_363,base.vn,
ward_14035,"Trung Đông","14035",3_province_village,district_363,base.vn,
ward_14038,"Liêm Hải","14038",3_province_village,district_363,base.vn,
ward_14041,"Trực Tuấn","14041",3_province_village,district_363,base.vn,
ward_14044,"Việt Hùng","14044",3_province_village,district_363,base.vn,
ward_14047,"Trực Đạo","14047",3_province_village,district_363,base.vn,
ward_14050,"Trực Hưng","14050",3_province_village,district_363,base.vn,
ward_14053,"Trực Nội","14053",3_province_village,district_363,base.vn,
ward_14056,"Cát Thành","14056",3_province_burgh,district_363,base.vn,
ward_14059,"Trực Thanh","14059",3_province_village,district_363,base.vn,
ward_14062,"Trực Khang","14062",3_province_village,district_363,base.vn,
ward_14065,"Trực Thuận","14065",3_province_village,district_363,base.vn,
ward_14068,"Trực Mỹ","14068",3_province_village,district_363,base.vn,
ward_14071,"Trực Đại","14071",3_province_village,district_363,base.vn,
ward_14074,"Trực Cường","14074",3_province_village,district_363,base.vn,
ward_14077,"Trực Phú","14077",3_province_village,district_363,base.vn,
ward_14080,"Trực Thái","14080",3_province_village,district_363,base.vn,
ward_14083,"Trực Hùng","14083",3_province_village,district_363,base.vn,
ward_14086,"Trực Thắng","14086",3_province_village,district_363,base.vn,
ward_14089,"Xuân Trường","14089",3_province_burgh,district_364,base.vn,
ward_14092,"Xuân Châu","14092",3_province_village,district_364,base.vn,
ward_14095,"Xuân Hồng","14095",3_province_village,district_364,base.vn,
ward_14098,"Xuân Thành","14098",3_province_village,district_364,base.vn,
ward_14101,"Xuân Thượng","14101",3_province_village,district_364,base.vn,
ward_14104,"Xuân Phong","14104",3_province_village,district_364,base.vn,
ward_14107,"Xuân Đài","14107",3_province_village,district_364,base.vn,
ward_14110,"Xuân Tân","14110",3_province_village,district_364,base.vn,
ward_14113,"Xuân Thủy","14113",3_province_village,district_364,base.vn,
ward_14116,"Xuân Ngọc","14116",3_province_village,district_364,base.vn,
ward_14119,"Xuân Bắc","14119",3_province_village,district_364,base.vn,
ward_14122,"Xuân Phương","14122",3_province_village,district_364,base.vn,
ward_14125,"Thọ Nghiệp","14125",3_province_village,district_364,base.vn,
ward_14128,"Xuân Phú","14128",3_province_village,district_364,base.vn,
ward_14131,"Xuân Trung","14131",3_province_village,district_364,base.vn,
ward_14134,"Xuân Vinh","14134",3_province_village,district_364,base.vn,
ward_14137,"Xuân Kiên","14137",3_province_village,district_364,base.vn,
ward_14140,"Xuân Tiến","14140",3_province_village,district_364,base.vn,
ward_14143,"Xuân Ninh","14143",3_province_village,district_364,base.vn,
ward_14146,"Xuân Hòa","14146",3_province_village,district_364,base.vn,
ward_14149,"Ngô Đồng","14149",3_province_burgh,district_365,base.vn,
ward_14152,"Quất Lâm","14152",3_province_burgh,district_365,base.vn,
ward_14155,"Giao Hương","14155",3_province_village,district_365,base.vn,
ward_14158,"Hồng Thuận","14158",3_province_village,district_365,base.vn,
ward_14161,"Giao Thiện","14161",3_province_village,district_365,base.vn,
ward_14164,"Giao Thanh","14164",3_province_village,district_365,base.vn,
ward_14167,"Hoành Sơn","14167",3_province_village,district_365,base.vn,
ward_14170,"Bình Hòa","14170",3_province_village,district_365,base.vn,
ward_14173,"Giao Tiến","14173",3_province_village,district_365,base.vn,
ward_14176,"Giao Hà","14176",3_province_village,district_365,base.vn,
ward_14179,"Giao Nhân","14179",3_province_village,district_365,base.vn,
ward_14182,"Giao An","14182",3_province_village,district_365,base.vn,
ward_14185,"Giao Lạc","14185",3_province_village,district_365,base.vn,
ward_14188,"Giao Châu","14188",3_province_village,district_365,base.vn,
ward_14191,"Giao Tân","14191",3_province_village,district_365,base.vn,
ward_14194,"Giao Yến","14194",3_province_village,district_365,base.vn,
ward_14197,"Giao Xuân","14197",3_province_village,district_365,base.vn,
ward_14200,"Giao Thịnh","14200",3_province_village,district_365,base.vn,
ward_14203,"Giao Hải","14203",3_province_village,district_365,base.vn,
ward_14206,"Bạch Long","14206",3_province_village,district_365,base.vn,
ward_14209,"Giao Long","14209",3_province_village,district_365,base.vn,
ward_14212,"Giao Phong","14212",3_province_village,district_365,base.vn,
ward_14215,"Yên Định","14215",3_province_burgh,district_366,base.vn,
ward_14218,"Cồn","14218",3_province_burgh,district_366,base.vn,
ward_14221,"Thịnh Long","14221",3_province_burgh,district_366,base.vn,
ward_14224,"Hải Nam","14224",3_province_village,district_366,base.vn,
ward_14227,"Hải Trung","14227",3_province_village,district_366,base.vn,
ward_14230,"Hải Vân","14230",3_province_village,district_366,base.vn,
ward_14233,"Hải Minh","14233",3_province_village,district_366,base.vn,
ward_14236,"Hải Anh","14236",3_province_village,district_366,base.vn,
ward_14239,"Hải Hưng","14239",3_province_village,district_366,base.vn,
ward_14242,"Hải Bắc","14242",3_province_village,district_366,base.vn,
ward_14245,"Hải Phúc","14245",3_province_village,district_366,base.vn,
ward_14248,"Hải Thanh","14248",3_province_village,district_366,base.vn,
ward_14251,"Hải Hà","14251",3_province_village,district_366,base.vn,
ward_14254,"Hải Long","14254",3_province_village,district_366,base.vn,
ward_14257,"Hải Phương","14257",3_province_village,district_366,base.vn,
ward_14260,"Hải Đường","14260",3_province_village,district_366,base.vn,
ward_14263,"Hải Lộc","14263",3_province_village,district_366,base.vn,
ward_14266,"Hải Quang","14266",3_province_village,district_366,base.vn,
ward_14269,"Hải Đông","14269",3_province_village,district_366,base.vn,
ward_14272,"Hải Sơn","14272",3_province_village,district_366,base.vn,
ward_14275,"Hải Tân","14275",3_province_village,district_366,base.vn,
ward_14278,"Hải Toàn","14278",3_province_village,district_366,base.vn,
ward_14281,"Hải Phong","14281",3_province_village,district_366,base.vn,
ward_14284,"Hải An","14284",3_province_village,district_366,base.vn,
ward_14287,"Hải Tây","14287",3_province_village,district_366,base.vn,
ward_14290,"Hải Lý","14290",3_province_village,district_366,base.vn,
ward_14293,"Hải Phú","14293",3_province_village,district_366,base.vn,
ward_14296,"Hải Giang","14296",3_province_village,district_366,base.vn,
ward_14299,"Hải Cường","14299",3_province_village,district_366,base.vn,
ward_14302,"Hải Ninh","14302",3_province_village,district_366,base.vn,
ward_14305,"Hải Chính","14305",3_province_village,district_366,base.vn,
ward_14308,"Hải Xuân","14308",3_province_village,district_366,base.vn,
ward_14311,"Hải Châu","14311",3_province_village,district_366,base.vn,
ward_14314,"Hải Triều","14314",3_province_village,district_366,base.vn,
ward_14317,"Hải Hòa","14317",3_province_village,district_366,base.vn,
ward_03386,"Quyết Thắng","03386",3_city_block,district_105,base.vn,
ward_03387,"Tân Phong","03387",3_city_block,district_105,base.vn,
ward_03388,"Quyết Tiến","03388",3_city_block,district_105,base.vn,
ward_03389,"Đoàn Kết","03389",3_city_block,district_105,base.vn,
ward_03403,"Nậm Loỏng","03403",3_province_village,district_105,base.vn,
ward_03408,"Đông Phong","03408",3_city_block,district_105,base.vn,
ward_03409,"San Thàng","03409",3_province_village,district_105,base.vn,
ward_03390,"Tam Đường","03390",3_province_burgh,district_106,base.vn,
ward_03394,"Thèn Sin","03394",3_province_village,district_106,base.vn,
ward_03397,"Sùng Phài","03397",3_province_village,district_106,base.vn,
ward_03400,"Tả Lèng","03400",3_province_village,district_106,base.vn,
ward_03405,"Giang Ma","03405",3_province_village,district_106,base.vn,
ward_03406,"Hồ Thầu","03406",3_province_village,district_106,base.vn,
ward_03412,"Bình Lư","03412",3_province_village,district_106,base.vn,
ward_03413,"Sơn Bình","03413",3_province_village,district_106,base.vn,
ward_03415,"Nùng Nàng","03415",3_province_village,district_106,base.vn,
ward_03418,"Bản Giang","03418",3_province_village,district_106,base.vn,
ward_03421,"Bản Hon","03421",3_province_village,district_106,base.vn,
ward_03424,"Bản Bo","03424",3_province_village,district_106,base.vn,
ward_03427,"Nà Tăm","03427",3_province_village,district_106,base.vn,
ward_03430,"Khun Há","03430",3_province_village,district_106,base.vn,
ward_03433,"Mường Tè","03433",3_province_burgh,district_107,base.vn,
ward_03436,"Thu Lũm","03436",3_province_village,district_107,base.vn,
ward_03439,"Ka Lăng","03439",3_province_village,district_107,base.vn,
ward_03440,"Tá Bạ","03440",3_province_village,district_107,base.vn,
ward_03442,"Pa ủ","03442",3_province_village,district_107,base.vn,
ward_03445,"Mường Tè","03445",3_province_village,district_107,base.vn,
ward_03448,"Pa Vệ Sử","03448",3_province_village,district_107,base.vn,
ward_03451,"Mù Cả","03451",3_province_village,district_107,base.vn,
ward_03454,"Bun Tở","03454",3_province_village,district_107,base.vn,
ward_03457,"Nậm Khao","03457",3_province_village,district_107,base.vn,
ward_03463,"Tà Tổng","03463",3_province_village,district_107,base.vn,
ward_03466,"Bun Nưa","03466",3_province_village,district_107,base.vn,
ward_03467,"Vàng San","03467",3_province_village,district_107,base.vn,
ward_03469,"Kan Hồ","03469",3_province_village,district_107,base.vn,
ward_03478,"Sìn Hồ","03478",3_province_burgh,district_108,base.vn,
ward_03487,"Chăn Nưa","03487",3_province_village,district_108,base.vn,
ward_03493,"Pa Tần","03493",3_province_village,district_108,base.vn,
ward_03496,"Phìn Hồ","03496",3_province_village,district_108,base.vn,
ward_03499,"Hồng Thu","03499",3_province_village,district_108,base.vn,
ward_03505,"Phăng Sô Lin","03505",3_province_village,district_108,base.vn,
ward_03508,"Ma Quai","03508",3_province_village,district_108,base.vn,
ward_03509,"Lùng Thàng","03509",3_province_village,district_108,base.vn,
ward_03511,"Tả Phìn","03511",3_province_village,district_108,base.vn,
ward_03514,"Sà Dề Phìn","03514",3_province_village,district_108,base.vn,
ward_03517,"Nậm Tăm","03517",3_province_village,district_108,base.vn,
ward_03520,"Tả Ngảo","03520",3_province_village,district_108,base.vn,
ward_03523,"Pu Sam Cáp","03523",3_province_village,district_108,base.vn,
ward_03526,"Nậm Cha","03526",3_province_village,district_108,base.vn,
ward_03527,"Pa Khoá","03527",3_province_village,district_108,base.vn,
ward_03529,"Làng Mô","03529",3_province_village,district_108,base.vn,
ward_03532,"Noong Hẻo","03532",3_province_village,district_108,base.vn,
ward_03535,"Nậm Mạ","03535",3_province_village,district_108,base.vn,
ward_03538,"Căn Co","03538",3_province_village,district_108,base.vn,
ward_03541,"Tủa Sín Chải","03541",3_province_village,district_108,base.vn,
ward_03544,"Nậm Cuổi","03544",3_province_village,district_108,base.vn,
ward_03547,"Nậm Hăn","03547",3_province_village,district_108,base.vn,
ward_03391,"Lả Nhì Thàng","03391",3_province_village,district_109,base.vn,
ward_03490,"Huổi Luông","03490",3_province_village,district_109,base.vn,
ward_03549,"Phong Thổ","03549",3_province_burgh,district_109,base.vn,
ward_03550,"Sì Lờ Lầu","03550",3_province_village,district_109,base.vn,
ward_03553,"Mồ Sì San","03553",3_province_village,district_109,base.vn,
ward_03556,"Ma Li Chải","03556",3_province_village,district_109,base.vn,
ward_03559,"Pa Vây Sử","03559",3_province_village,district_109,base.vn,
ward_03562,"Vàng Ma Chải","03562",3_province_village,district_109,base.vn,
ward_03565,"Tông Qua Lìn","03565",3_province_village,district_109,base.vn,
ward_03568,"Mù Sang","03568",3_province_village,district_109,base.vn,
ward_03571,"Dào San","03571",3_province_village,district_109,base.vn,
ward_03574,"Ma Ly Pho","03574",3_province_village,district_109,base.vn,
ward_03577,"Bản Lang","03577",3_province_village,district_109,base.vn,
ward_03580,"Hoang Thèn","03580",3_province_village,district_109,base.vn,
ward_03583,"Khổng Lào","03583",3_province_village,district_109,base.vn,
ward_03586,"Nậm Xe","03586",3_province_village,district_109,base.vn,
ward_03589,"Mường So","03589",3_province_village,district_109,base.vn,
ward_03592,"Sin Suối Hồ","03592",3_province_village,district_109,base.vn,
ward_03595,"Than Uyên","03595",3_province_burgh,district_110,base.vn,
ward_03618,"Phúc Than","03618",3_province_village,district_110,base.vn,
ward_03619,"Mường Than","03619",3_province_village,district_110,base.vn,
ward_03625,"Mường Mít","03625",3_province_village,district_110,base.vn,
ward_03628,"Pha Mu","03628",3_province_village,district_110,base.vn,
ward_03631,"Mường Cang","03631",3_province_village,district_110,base.vn,
ward_03632,"Hua Nà","03632",3_province_village,district_110,base.vn,
ward_03634,"Tà Hừa","03634",3_province_village,district_110,base.vn,
ward_03637,"Mường Kim","03637",3_province_village,district_110,base.vn,
ward_03638,"Tà Mung","03638",3_province_village,district_110,base.vn,
ward_03640,"Tà Gia","03640",3_province_village,district_110,base.vn,
ward_03643,"Khoen On","03643",3_province_village,district_110,base.vn,
ward_03598,"Tân Uyên","03598",3_province_burgh,district_111,base.vn,
ward_03601,"Mường Khoa","03601",3_province_village,district_111,base.vn,
ward_03602,"Phúc Khoa","03602",3_province_village,district_111,base.vn,
ward_03604,"Thân Thuộc","03604",3_province_village,district_111,base.vn,
ward_03605,"Trung Đồng","03605",3_province_village,district_111,base.vn,
ward_03607,"Hố Mít","03607",3_province_village,district_111,base.vn,
ward_03610,"Nậm Cần","03610",3_province_village,district_111,base.vn,
ward_03613,"Nậm Sỏ","03613",3_province_village,district_111,base.vn,
ward_03616,"Pắc Ta","03616",3_province_village,district_111,base.vn,
ward_03622,"Tà Mít","03622",3_province_village,district_111,base.vn,
ward_03434,"Nậm Nhùn","03434",3_province_burgh,district_112,base.vn,
ward_03460,"Hua Bun","03460",3_province_village,district_112,base.vn,
ward_03472,"Mường Mô","03472",3_province_village,district_112,base.vn,
ward_03473,"Nậm Chà","03473",3_province_village,district_112,base.vn,
ward_03474,"Nậm Manh","03474",3_province_village,district_112,base.vn,
ward_03475,"Nậm Hàng","03475",3_province_village,district_112,base.vn,
ward_03481,"Lê Lợi","03481",3_province_village,district_112,base.vn,
ward_03484,"Pú Đao","03484",3_province_village,district_112,base.vn,
ward_03488,"Nậm Pì","03488",3_province_village,district_112,base.vn,
ward_03502,"Nậm Ban","03502",3_province_village,district_112,base.vn,
ward_03503,"Trung Chải","03503",3_province_village,district_112,base.vn,
ward_28756,"Phú Khương","28756",3_city_block,district_829,base.vn,
ward_28757,"Phú Tân","28757",3_city_block,district_829,base.vn,
ward_28759,"8","28759",3_city_block,district_829,base.vn,
ward_28762,"6","28762",3_city_block,district_829,base.vn,
ward_28765,"4","28765",3_city_block,district_829,base.vn,
ward_28768,"5","28768",3_city_block,district_829,base.vn,
ward_28771,"1","28771",3_city_block,district_829,base.vn,
ward_28774,"3","28774",3_city_block,district_829,base.vn,
ward_28777,"2","28777",3_city_block,district_829,base.vn,
ward_28780,"7","28780",3_city_block,district_829,base.vn,
ward_28783,"Sơn Đông","28783",3_province_village,district_829,base.vn,
ward_28786,"Phú Hưng","28786",3_province_village,district_829,base.vn,
ward_28789,"Bình Phú","28789",3_province_village,district_829,base.vn,
ward_28792,"Mỹ Thạnh An","28792",3_province_village,district_829,base.vn,
ward_28795,"Nhơn Thạnh","28795",3_province_village,district_829,base.vn,
ward_28798,"Phú Nhuận","28798",3_province_village,district_829,base.vn,
ward_28867,"Mỹ Thành","28867",3_province_village,district_829,base.vn,
ward_28801,"Châu Thành","28801",3_province_burgh,district_831,base.vn,
ward_28804,"Tân Thạch","28804",3_province_village,district_831,base.vn,
ward_28807,"Qưới Sơn","28807",3_province_village,district_831,base.vn,
ward_28810,"An Khánh","28810",3_province_village,district_831,base.vn,
ward_28813,"Giao Long","28813",3_province_village,district_831,base.vn,
ward_28816,"Giao Hòa","28816",3_province_village,district_831,base.vn,
ward_28819,"Phú Túc","28819",3_province_village,district_831,base.vn,
ward_28822,"Phú Đức","28822",3_province_village,district_831,base.vn,
ward_28825,"Phú An Hòa","28825",3_province_village,district_831,base.vn,
ward_28828,"An Phước","28828",3_province_village,district_831,base.vn,
ward_28831,"Tam Phước","28831",3_province_village,district_831,base.vn,
ward_28834,"Thành Triệu","28834",3_province_village,district_831,base.vn,
ward_28837,"Tường Đa","28837",3_province_village,district_831,base.vn,
ward_28840,"Tân Phú","28840",3_province_village,district_831,base.vn,
ward_28843,"Quới Thành","28843",3_province_village,district_831,base.vn,
ward_28846,"Phước Thạnh","28846",3_province_village,district_831,base.vn,
ward_28849,"An Hóa","28849",3_province_village,district_831,base.vn,
ward_28852,"Tiên Long","28852",3_province_village,district_831,base.vn,
ward_28855,"An Hiệp","28855",3_province_village,district_831,base.vn,
ward_28858,"Hữu Định","28858",3_province_village,district_831,base.vn,
ward_28861,"Tiên Thủy","28861",3_province_village,district_831,base.vn,
ward_28864,"Sơn Hòa","28864",3_province_village,district_831,base.vn,
ward_28870,"Chợ Lách","28870",3_province_burgh,district_832,base.vn,
ward_28873,"Phú Phụng","28873",3_province_village,district_832,base.vn,
ward_28876,"Sơn Định","28876",3_province_village,district_832,base.vn,
ward_28879,"Vĩnh Bình","28879",3_province_village,district_832,base.vn,
ward_28882,"Hòa Nghĩa","28882",3_province_village,district_832,base.vn,
ward_28885,"Long Thới","28885",3_province_village,district_832,base.vn,
ward_28888,"Phú Sơn","28888",3_province_village,district_832,base.vn,
ward_28891,"Tân Thiềng","28891",3_province_village,district_832,base.vn,
ward_28894,"Vĩnh Thành","28894",3_province_village,district_832,base.vn,
ward_28897,"Vĩnh Hòa","28897",3_province_village,district_832,base.vn,
ward_28900,"Hưng Khánh Trung B","28900",3_province_village,district_832,base.vn,
ward_28903,"Mỏ Cày","28903",3_province_burgh,district_833,base.vn,
ward_28930,"Định Thủy","28930",3_province_village,district_833,base.vn,
ward_28939,"Đa Phước Hội","28939",3_province_village,district_833,base.vn,
ward_28940,"Tân Hội","28940",3_province_village,district_833,base.vn,
ward_28942,"Phước Hiệp","28942",3_province_village,district_833,base.vn,
ward_28945,"Bình Khánh Đông","28945",3_province_village,district_833,base.vn,
ward_28951,"An Thạnh","28951",3_province_village,district_833,base.vn,
ward_28954,"Bình Khánh Tây","28954",3_province_village,district_833,base.vn,
ward_28957,"An Định","28957",3_province_village,district_833,base.vn,
ward_28960,"Thành Thới B","28960",3_province_village,district_833,base.vn,
ward_28963,"Tân Trung","28963",3_province_village,district_833,base.vn,
ward_28966,"An Thới","28966",3_province_village,district_833,base.vn,
ward_28969,"Thành Thới A","28969",3_province_village,district_833,base.vn,
ward_28972,"Minh Đức","28972",3_province_village,district_833,base.vn,
ward_28975,"Ngãi Đăng","28975",3_province_village,district_833,base.vn,
ward_28978,"Cẩm Sơn","28978",3_province_village,district_833,base.vn,
ward_28981,"Hương Mỹ","28981",3_province_village,district_833,base.vn,
ward_28984,"Giồng Trôm","28984",3_province_burgh,district_834,base.vn,
ward_28987,"Phong Nẫm","28987",3_province_village,district_834,base.vn,
ward_28990,"Phong Mỹ","28990",3_province_village,district_834,base.vn,
ward_28993,"Mỹ Thạnh","28993",3_province_village,district_834,base.vn,
ward_28996,"Châu Hòa","28996",3_province_village,district_834,base.vn,
ward_28999,"Lương Hòa","28999",3_province_village,district_834,base.vn,
ward_29002,"Lương Quới","29002",3_province_village,district_834,base.vn,
ward_29005,"Lương Phú","29005",3_province_village,district_834,base.vn,
ward_29008,"Châu Bình","29008",3_province_village,district_834,base.vn,
ward_29011,"Thuận Điền","29011",3_province_village,district_834,base.vn,
ward_29014,"Sơn Phú","29014",3_province_village,district_834,base.vn,
ward_29017,"Bình Hoà","29017",3_province_village,district_834,base.vn,
ward_29020,"Phước Long","29020",3_province_village,district_834,base.vn,
ward_29023,"Hưng Phong","29023",3_province_village,district_834,base.vn,
ward_29026,"Long Mỹ","29026",3_province_village,district_834,base.vn,
ward_29029,"Tân Hào","29029",3_province_village,district_834,base.vn,
ward_29032,"Bình Thành","29032",3_province_village,district_834,base.vn,
ward_29035,"Tân Thanh","29035",3_province_village,district_834,base.vn,
ward_29038,"Tân Lợi Thạnh","29038",3_province_village,district_834,base.vn,
ward_29041,"Thạnh Phú Đông","29041",3_province_village,district_834,base.vn,
ward_29044,"Hưng Nhượng","29044",3_province_village,district_834,base.vn,
ward_29047,"Hưng Lễ","29047",3_province_village,district_834,base.vn,
ward_29050,"Bình Đại","29050",3_province_burgh,district_835,base.vn,
ward_29053,"Tam Hiệp","29053",3_province_village,district_835,base.vn,
ward_29056,"Long Định","29056",3_province_village,district_835,base.vn,
ward_29059,"Long Hòa","29059",3_province_village,district_835,base.vn,
ward_29062,"Phú Thuận","29062",3_province_village,district_835,base.vn,
ward_29065,"Vang Quới Tây","29065",3_province_village,district_835,base.vn,
ward_29068,"Vang Quới Đông","29068",3_province_village,district_835,base.vn,
ward_29071,"Châu Hưng","29071",3_province_village,district_835,base.vn,
ward_29074,"Phú Vang","29074",3_province_village,district_835,base.vn,
ward_29077,"Lộc Thuận","29077",3_province_village,district_835,base.vn,
ward_29080,"Định Trung","29080",3_province_village,district_835,base.vn,
ward_29083,"Thới Lai","29083",3_province_village,district_835,base.vn,
ward_29086,"Bình Thới","29086",3_province_village,district_835,base.vn,
ward_29089,"Phú Long","29089",3_province_village,district_835,base.vn,
ward_29092,"Bình Thắng","29092",3_province_village,district_835,base.vn,
ward_29095,"Thạnh Trị","29095",3_province_village,district_835,base.vn,
ward_29098,"Đại Hòa Lộc","29098",3_province_village,district_835,base.vn,
ward_29101,"Thừa Đức","29101",3_province_village,district_835,base.vn,
ward_29104,"Thạnh Phước","29104",3_province_village,district_835,base.vn,
ward_29107,"Thới Thuận","29107",3_province_village,district_835,base.vn,
ward_29110,"Ba Tri","29110",3_province_burgh,district_836,base.vn,
ward_29113,"Tân Mỹ","29113",3_province_village,district_836,base.vn,
ward_29116,"Mỹ Hòa","29116",3_province_village,district_836,base.vn,
ward_29119,"Tân Xuân","29119",3_province_village,district_836,base.vn,
ward_29122,"Mỹ Chánh","29122",3_province_village,district_836,base.vn,
ward_29125,"Bảo Thạnh","29125",3_province_village,district_836,base.vn,
ward_29128,"An Phú Trung","29128",3_province_village,district_836,base.vn,
ward_29131,"Mỹ Thạnh","29131",3_province_village,district_836,base.vn,
ward_29134,"Mỹ Nhơn","29134",3_province_village,district_836,base.vn,
ward_29137,"Phước Tuy","29137",3_province_village,district_836,base.vn,
ward_29140,"Phú Ngãi","29140",3_province_village,district_836,base.vn,
ward_29143,"An Ngãi Trung","29143",3_province_village,district_836,base.vn,
ward_29146,"Phú Lễ","29146",3_province_village,district_836,base.vn,
ward_29149,"An Bình Tây","29149",3_province_village,district_836,base.vn,
ward_29152,"Bảo Thuận","29152",3_province_village,district_836,base.vn,
ward_29155,"Tân Hưng","29155",3_province_village,district_836,base.vn,
ward_29158,"An Ngãi Tây","29158",3_province_village,district_836,base.vn,
ward_29161,"An Hiệp","29161",3_province_village,district_836,base.vn,
ward_29164,"Vĩnh Hòa","29164",3_province_village,district_836,base.vn,
ward_29167,"Tân Thủy","29167",3_province_village,district_836,base.vn,
ward_29170,"Vĩnh An","29170",3_province_village,district_836,base.vn,
ward_29173,"An Đức","29173",3_province_village,district_836,base.vn,
ward_29176,"An Hòa Tây","29176",3_province_village,district_836,base.vn,
ward_29179,"An Thủy","29179",3_province_village,district_836,base.vn,
ward_29182,"Thạnh Phú","29182",3_province_burgh,district_837,base.vn,
ward_29185,"Phú Khánh","29185",3_province_village,district_837,base.vn,
ward_29188,"Đại Điền","29188",3_province_village,district_837,base.vn,
ward_29191,"Quới Điền","29191",3_province_village,district_837,base.vn,
ward_29194,"Tân Phong","29194",3_province_village,district_837,base.vn,
ward_29197,"Mỹ Hưng","29197",3_province_village,district_837,base.vn,
ward_29200,"An Thạnh","29200",3_province_village,district_837,base.vn,
ward_29203,"Thới Thạnh","29203",3_province_village,district_837,base.vn,
ward_29206,"Hòa Lợi","29206",3_province_village,district_837,base.vn,
ward_29209,"An Điền","29209",3_province_village,district_837,base.vn,
ward_29212,"Bình Thạnh","29212",3_province_village,district_837,base.vn,
ward_29215,"An Thuận","29215",3_province_village,district_837,base.vn,
ward_29218,"An Quy","29218",3_province_village,district_837,base.vn,
ward_29221,"Thạnh Hải","29221",3_province_village,district_837,base.vn,
ward_29224,"An Nhơn","29224",3_province_village,district_837,base.vn,
ward_29227,"Giao Thạnh","29227",3_province_village,district_837,base.vn,
ward_29230,"Thạnh Phong","29230",3_province_village,district_837,base.vn,
ward_29233,"Mỹ An","29233",3_province_village,district_837,base.vn,
ward_28889,"Phú Mỹ","28889",3_province_village,district_838,base.vn,
ward_28901,"Hưng Khánh Trung A","28901",3_province_village,district_838,base.vn,
ward_28906,"Thanh Tân","28906",3_province_village,district_838,base.vn,
